appid,title,contents,date,tags
990080,Hogwarts Legacy - Free PC Modding Update Available Now!,"It's time to conjure the magic! The FREE PC Modding update for Hogwarts Legacy is here! For Modders, the creator kit is now available to download on the EPIC Games Store: https://go.wbgames.com/CreatorKit And for our PC players, please be sure to update your game to be able to access our new in-game Mod Manager and start adding Mods to #hogwartslegacy ",1738282954,
990080,Hogwarts Legacy Patch Notes - 01/30/2025,"Build Version – 1326194 Developer notes – This patch adds new Ray Tracing features and enhancements, DLSS4 support, Bug Fixes, and MODs support to the PC version of the game. Ray Tracing now has more toggles exposed for users to customize their experience. Previously, users could just turn RT features on and off, with a global RT Quality setting. We now expose quality settings for each feature, excluding RTAO, and an additional RT geometry quality. In addition to the following: All Raytraced Reflections are now rendered at a higher fidelity, resulting in crisper, more detailed visuals. Raytraced Reflections have been enabled on bodies of water, including the Black Lake. Additional settings have been exposed for the Raytracing feature on Hogwarts Legacy, allowing users to customize the visual experience to best suit their hardware. Previously Raytracing was simply enabled or disabled via a global quality setting. In the latest patch, we now expose quality settings for each feature (excluding Raytraced Ambient Occlusion). Raytracing Geometry settings have also been exposed; this allows users to adjust the render distance and realism of both Raytracing Shadows & Reflections. This affects the level of detail that the game renders raytraced geometry. Support for Nvidia’s DLSS4 has been added to the game. Support for Nvidia's Ray Reconstruction technology has been added to the game. RTX 50 series GPU owners can utilize Nvidia's Multi-Frame Generation technology. Another new addition is now Hogwarts Legacy’s MOD support on the PC. You now have the ability to play with Community MODs that have been added to our PC version of the game, adding MOD browsing and installation in our PC Client. We have also modified our game editor and made it available to the modding community on Epic Game Store, integrated with CurseForge MOD system, and spent some time improving the character, quests, and dungeon systems to make them more user friendly in the editor. This system will open the creativity of our community for our Hogwarts Legacy community. Playing with MODs: By linking a WB account, players can now install mods from the new MODs menu Link your account — WB Games Players can browse and discover new mods from the new mod browser, click “Play MODs” Players are able to create new saves and copy existing vanilla saves in order to play with MODs while keeping your vanilla save files safe. Create, Access, and Play MODs on the Enable MODs screen in “Play MODs” Players are able to assign a different mod configuration to different saves to allow mod experimentation Reminder that you need to be online for the MODs system to work properly MODs Creator Kit with Curseforge Integration Best Practices & Do’s and Don’ts Do use some form of source control to back up the contents of any mods that you are working on. When the Creator Kit is updated from the Epic Game Store, sometimes files that are not part of the official installation (such as a user’s mods) will be removed. Backing up your mod source in some form of source control will help you prevent lost work such as this. Don’t attempt to open the Creator Kit uproject directly (e.g. by double-clicking on it) - users should always launch from the Epic Game Store. Don’t change the activation state of any of the Creator Kit project’s plugins - it tends to break things. Don’t use non-alphanumeric characters in the names of assets (this includes whitespace characters) or database fields. This will likely cause problems and may prevent things from working as intended. In place of whitespace characters in names, use an underscore _ instead if needed. Don’t attempt to change the enabled / disabled state of any existing plugins in the Creator Kit. That will break things. Don’t attempt to add / remove any plugins from the Creator Kit. That will break things. Don’t force-delete Blueprints / other assets that are referenced by any mods you might be working on in the Creator Kit. Force-deleting in-use assets can lead to instability / crashes. Don’t attempt to create a new character from within the Creator Kit multiple times. Specifically, entering the avatar creator portion of the Root Level more than once per program run in the Creator Kit can cause the Creator Kit to get stuck, requiring the user to restart the Creator Kit. Do link your WB Account with Curseforge - Link your account — WB Games MODS FAQs - *Known Issue: PC Game Client Due to changes to both data serialization and upgrades to our Raytracing features in the Hogwarts Legacy engine, level code changes were made that will break all 3rd Party MODs that use skeletal mesh assets made before the upcoming MODs patch. Additional updates in the patch include: Audio Resolved wrong voice lines being triggered for Avatar when equipped with Azkaban Prisoner outfit Resolved no SFX being player when purchasing a haircut from Madam Snelling’s Trees Emporium Characters Resolved several clipping issues with various gear and outfits Resolved specific...",1738258049,['patchnotes']
990080,Увидеть некоторую магию: ПК-версия Hogwarts Legacy получит поддержку модов,"Студия<strong> Avalanche Software</strong> объявила о том, что уже 30 января ПК-версия <strong>Hogwarts Legacy</strong> получит обновление, которое добавит в игру официальную поддержку модов. В честь этого был выпущен новый трейлер. ",1738011873,
990080,Hogwarts Legacy - PC Modding Update,"The keys to the castle are now in the hands of the Community! In the latest FREE update to Hogwarts Legacy, PC Modding will now be officially supported with the release of our Creator Kit and in-game Mod Manager. It’s time to conjure up a whole new Hogwarts and live the unwritten like never before! All this and more are possible with the FREE PC Modding Support Update coming to #HogwartsLegacy January 30th. About Hogwarts Legacy: Experience a new story set at #Hogwarts in the 1800s. Your character is a student who holds the key to an ancient secret that threatens to tear the wizarding world apart. Make allies, battle Dark wizards, and decide the fate of the wizarding world.",1738001710,
990080,Официально: Глава WB Games покидает издательство на фоне серии провалов,Глава издательства <strong>WB Games </strong><em>Давид Хаддад </em>покидает компанию на фоне серии провалов. Об этом сообщили официальные представители компании <strong>Warner Bros. Discovery</strong>. ,1737821508,
990080,Steam Global Top Sellers for week of 17 Dec — 24 December 2024,"<a href=""https://steamdb.info/topsellers/2024W52/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS""> </a> * <a href=""https://steamdb.info/app/2694490/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Path of Exile 2</a>; * <a href=""https://steamdb.info/app/1675200/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Steam Deck</a>; * <a href=""https://steamdb.info/app/553850/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">HELLDIVERS™ 2</a>; * <a href=""https://steamdb.info/app/1245620/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">ELDEN RING</a>; * <a href=""https://steamdb.info/app/1086940/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Baldur's Gate 3</a>; * <a href=""https://steamdb.info/app/1091500/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Cyberpunk 2077</a>; * <a href=""https://steamdb.info/app/2933620/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Call of Duty®: Black Ops 6</a>; * <a href=""https://steamdb.info/app/2669320/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">EA SPORTS FC™ 25</a>; * <a href=""https://steamdb.info/app/990080/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Hogwarts Legacy</a>; * <a href=""https://steamdb.info/app/2183900/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Warhammer 40,000: Space Marine 2</a>; <i>* excluding free to play games</i> <a href=""https://steamdb.info/topsellers/2024W52/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">View top 100 on SteamDB</a>",1735030800,
990080,Steam Global Top Sellers for week of 26 Nov — 3 December 2024,"<a href=""https://steamdb.info/topsellers/2024W49/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS""> </a> * <a href=""https://steamdb.info/app/1675200/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Steam Deck</a>; * <a href=""https://steamdb.info/app/1091500/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Cyberpunk 2077</a>; * <a href=""https://steamdb.info/app/2933620/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Call of Duty®: Black Ops 6</a>; * <a href=""https://steamdb.info/app/1086940/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Baldur's Gate 3</a>; * <a href=""https://steamdb.info/app/2669320/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">EA SPORTS FC™ 25</a>; * <a href=""https://steamdb.info/app/1643320/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">S.T.A.L.K.E.R. 2: Heart of Chornobyl</a>; * <a href=""https://steamdb.info/app/1174180/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Red Dead Redemption 2</a>; * <a href=""https://steamdb.info/app/2183900/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Warhammer 40,000: Space Marine 2</a>; * <a href=""https://steamdb.info/app/812140/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Assassin's Creed® Odyssey</a>; * <a href=""https://steamdb.info/app/990080/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Hogwarts Legacy</a>; <i>* excluding free to play games</i> <a href=""https://steamdb.info/topsellers/2024W49/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">View top 100 on SteamDB</a>",1733216400,
990080,Nominate Hogwarts Legacy!,"Since launch last year, Avalanche Studios has been hard at work creating new features and items to enjoy in Hogwarts Legacy - Like Photo Mode, Talent Tree Point Resets, Fresh Cosmetics and much more!",1732731028,"['steam_award_nomination_request', 'mod_hide_library_overview']"
990080,Официально: Hogwarts Legacy 2 будет сюжетно связана с сериалом «Гарри Поттер» от HBO,Активная разработка <strong>Hogwarts Legacy 2</strong> уже кипит в недрах студии <strong>Avalanche Software</strong>. Деталями поделилось издание <strong>Variety</strong>. ,1730857160,
990080,Steam Global Top Sellers for week of 22 Oct — 29 October 2024,"<a href=""https://steamdb.info/topsellers/2024W44/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS""> </a> * <a href=""https://steamdb.info/app/2933620/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Call of Duty®: Black Ops 6</a>; * <a href=""https://steamdb.info/app/427520/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Factorio</a>; * <a href=""https://steamdb.info/app/645390/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Factorio: Space Age</a>; * <a href=""https://steamdb.info/app/1675200/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Steam Deck</a>; * <a href=""https://steamdb.info/app/3097560/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Liar's Bar</a>; * <a href=""https://steamdb.info/app/2669320/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">EA SPORTS FC™ 25</a>; * <a href=""https://steamdb.info/app/990080/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Hogwarts Legacy</a>; * <a href=""https://steamdb.info/app/1293830/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Forza Horizon 4</a>; * <a href=""https://steamdb.info/app/1790600/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">DRAGON BALL: Sparking! ZERO</a>; * <a href=""https://steamdb.info/app/2217000/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Rivals of Aether II</a>; <i>* excluding free to play games</i> <a href=""https://steamdb.info/topsellers/2024W44/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">View top 100 on SteamDB</a>",1730192400,
990080,Инсайдер: Hogwarts Legacy Definitive Edition находится в разработке,"<strong>Warner Bros. Games</strong> готовится представить расширенное издание <strong>Hogwarts Legacy</strong>. Об этом сообщил журналист <strong>Том Хендерсон</strong> на сайте <strong>Insider Gaming</strong>. Инсайдер отмечает, что дополнительный контент будет продаваться в качестве отдельного DLC, которое смогут докупить владельцы Hogwarts Legacy. ",1728701880,
990080,LEGO Harry Potter Collection - Official 'Relive the Magic' Launch Trailer,"Wands at the ready! It is time to return to Hogwarts and relive the magic in the remastered LEGO Harry Potter Collection! The LEGO Harry Potter: Collection brings LEGO Harry Potter: Years 1-4 and LEGO Harry Potter: Years 5-7 together in one game, now remastered with enhanced graphics for PC. This compilation unites the creative prowess of LEGO and the expansive world of Harry Potter, with an exciting journey full of spell-casting, potion-making, puzzle-solving, lessons, dueling and much more for players of all ages to enjoy. https://store.steampowered.com/app/2950340/LEGO_Harry_Potter_Collection/ Follow LEGO Harry Potter Collection: Facebook: https://www.facebook.com/LEGOHarryPotterGame WB Games: Twitter: http://www.twitter.com/wbgames TikTok: https://www.tiktok.com/@warnerbrosgames Instagram: http://www.instagram.com/wbgames Facebook: https://www.facebook.com/wbgames Follow TT Games: Twitter: https://x.com/TTGames #LEGO #HarryPotter #TTGames #Collection",1728405043,
990080,Steam Global Top Sellers for week of 3 Sep — 10 September 2024,"<a href=""https://steamdb.info/topsellers/2024W37/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS""> </a> * <a href=""https://steamdb.info/app/2183900/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Warhammer 40,000: Space Marine 2</a>; * <a href=""https://steamdb.info/app/2358720/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Black Myth: Wukong</a>; * <a href=""https://steamdb.info/app/2878980/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">NBA 2K25</a>; * <a href=""https://steamdb.info/app/1086940/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Baldur's Gate 3</a>; * <a href=""https://steamdb.info/app/1675200/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Steam Deck</a>; * <a href=""https://steamdb.info/app/1934680/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Age of Mythology: Retold</a>; * <a href=""https://steamdb.info/app/2933620/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Call of Duty®: Black Ops 6</a>; * <a href=""https://steamdb.info/app/275850/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">No Man's Sky</a>; * <a href=""https://steamdb.info/app/1174180/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Red Dead Redemption 2</a>; * <a href=""https://steamdb.info/app/990080/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Hogwarts Legacy</a>; <i>* excluding free to play games</i> <a href=""https://steamdb.info/topsellers/2024W37/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">View top 100 on SteamDB</a>",1725958800,
990080,Harry Potter: Quidditch Champions Available now!,"Quidditch Champions is available now! Immerse yourself in the enchanting world of Quidditch by playing solo in career mode or sharing the magic with friends and family in multiplayer. Plus, keep your Gringotts vault closed because there are no microtransactions! Plus, Hogwarts Legacy players get a bonus Legacy Pack in Quidditch Champions as an exclusive gift.* The Legacy Pack includes: -Sebastian Sallow Hero Skin -Moontrimmer Broom Skin -Sebastian Sallow Style Wand -Ancient Magic Emblem -Ancient Magic Celebration LIVE YOUR QUIDDITCH FANTASY Take to the sky as one of the classic positions—Chaser, Seeker, Keeper, or Beater—each with their own unique play style. Soar into legendary Quidditch arenas, as well as maps that showcase never-before-seen areas of the wizarding world. *Exclusively in Harry Potter: Quidditch Champions for all Hogwarts Legacy players. You must own a copy of Hogwarts Legacy and connect it to your WB Games account. https://store.steampowered.com/app/2878600/Harry_Potter_Quidditch_Champions/",1725376987,
990080,Steam Global Top Sellers for week of 27 Aug — 3 September 2024,"<a href=""https://steamdb.info/topsellers/2024W36/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS""> </a> * <a href=""https://steamdb.info/app/2358720/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Black Myth: Wukong</a>; * <a href=""https://steamdb.info/app/2933620/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Call of Duty®: Black Ops 6</a>; * <a href=""https://steamdb.info/app/2183900/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Warhammer 40,000: Space Marine 2</a>; * <a href=""https://steamdb.info/app/632360/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Risk of Rain 2</a>; * <a href=""https://steamdb.info/app/1675200/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Steam Deck</a>; * <a href=""https://steamdb.info/app/2306620/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Risk of Rain 2: Seekers of the Storm</a>; * <a href=""https://steamdb.info/app/990080/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Hogwarts Legacy</a>; * <a href=""https://steamdb.info/app/1672500/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">GUNDAM BREAKER 4</a>; * <a href=""https://steamdb.info/app/1934680/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Age of Mythology: Retold</a>; * <a href=""https://steamdb.info/app/381210/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Dead by Daylight</a>; <i>* excluding free to play games</i> <a href=""https://steamdb.info/topsellers/2024W36/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">View top 100 on SteamDB</a>",1725354000,
990080,Bonus Gift in Harry Potter: Quidditch Champions for Hogwarts Legacy Players!,"And just like magic, Sebastian Sallow from Hogwarts Legacy enters the pitch when Quidditch Champions launches on Sept. 3! Hogwarts Legacy players get a bonus Hogwarts Legacy-themed pack including Sebastian Sallow Hero Skin in Quidditch Champions as an exclusive gift.* Immerse yourself in the enchanting world of Quidditch by playing solo in career mode or sharing the magic with friends and family in multiplayer. Plus, keep your Gringotts vault closed because there are no microtransactions! The bonus Legacy Pack includes: -Sebastian Sallow Hero Skin -Moontrimmer Broom Skin -Sebastian Sallow Style Wand -Ancient Magic Emblem -Ancient Magic Celebration Harry Potter: Quidditch Champions available September 3rd. *Exclusively in Harry Potter: Quidditch Champions for all Hogwarts Legacy players. You must own a copy of Hogwarts Legacy and connect it your WB Games account. https://store.steampowered.com/app/2878600/Harry_Potter_Quidditch_Champions/",1725302623,
990080,"Долги копятся, Suicide Squad не продается: S&P может понизить кредитный рейтинг Warner Bros. Discovery","Рейтинговое агентство <strong>S&P</strong> приняло решение понизить свой прогноз по кредитному рейтингу <strong>Warner Bros. Discovery</strong> со ""стабильного"" на ""негативный"". Аналитики берут компанию под пристальный надзор, потому что дальше может последовать понижение и самого кредитного рейтинга, который сейчас находится на отметке<strong> BBB</strong>. ",1724088762,
990080,FT: Warner Bros. Discovery может продать долю в видеоигровом издательстве WB Games,Руководство <strong>Warner Bros. Discovery</strong> отказалось от планов по разделению компании на несколько кусков. Об этом сообщают источники <strong>Financial Times</strong>. ,1722964504,
990080,"Harry Potter: Quidditch Champions - Official Trailer - ""Welcome Students!""","ATTENTION future Quidditch stars, it's time to approach the pitch! Grab your broom, pick your position, and prepare to take flight. Harry Potter: Quidditch Champions is available digitally September 3. Pre-order the Standard or Deluxe Edition now on Steam to earn the Firebolt Supreme broom skin. https://www.quidditchchampions.com/ https://store.steampowered.com/app/2878600/Harry_Potter_Quidditch_Champions/",1722268498,
990080,Hogwarts Legacy Hot-fix Notes - 7/24/2024,"Hogwarts Legacy Hot-fix Notes - 7/24/2024 (PC) Build Version – 1235957 Developer notes – This is a PC-only hotfix aimed to resolve critical crashes users may encounter due to memory leaks and invalid shared pointer usage when running on graphics cards that support frame generation and having HAGS (Hardware-Accelerated GPU Scheduling) enabled. PC Stability Fixed instances where memory leaks and invalid shared pointer usage were found when running on graphics cards that support frame generation and having HAGS (Hardware-Accelerated GPU Scheduling) enabled. HL-16304, HL-18657 Knowledge Fixed instance where buying a broom at Spintwitches would cause the ingredients’ collection tallies to reset. HL-18873 ",1721928255,['patchnotes']
990080,Hogwarts Legacy Patch Notes - 7/12/2024,"Build Version – 1228792 Developer notes – This is a hot-fix patch aimed to fix a few persistent crashes. Several lighting, collision and functionality issues that have popped up within the newest Photo mode have also been addressed. Multiple other bugs have been fixed. Disclaimer – While this patch addresses multiple issues, there is one known crash that happens frequently on some systems that we weren't able to fix in time for this release. If you continue to experience frequent crashes, this temporary work-around may help: Go to Windows Settings, System, Graphics, and disable ""Hardware Accelerated GPU Scheduling"" if you have it enabled. We are actively working to resolve this issue and will release a fix as soon as possible DLC: Fixed instance where the Dark Lightning Broom could not be obtained when continuing a previous save after downloading and installing the latest patch. HL-18766 Localization: Fixed incorrect Arabic translation of circular taped glasses pop-up reward screen message. Photo mode: Fixed instances where toggling the HIDE NPCs option didn’t work with some students, dragons, dementors. Fixed instances where lack of collision would allow players to see OOW through dungeons’ ceilings. UI Fixed instance where using the Portrait Filter in Photo Mode would cause unintended artifacting. HL-19082 Compatibility Fixed instance that would cause over exposed lighting after updating NVIDIA drivers to 555.99 version. HL-18678 ",1720811950,['patchnotes']
990080,Hogwarts Legacy - Official Summer Update Trailer,"You've asked, and we've answered! Introducing the brand new Photo Mode (yes, you can sit for pictures), Talent Tree Point Resets, Access to the Haunted Hogsmeade Shop Quest for all platforms and much more. It's time to re-enter the world of #HogwartsLegacy. Available now! Always be the first to get #HogwartsLegacy news at go.wbgames.com/HogwartsLegacy Connect with Hogwarts Legacy online: Twitter/X: twitter.com/hogwartslegacy Facebook: facebook.com/HogwartsLegacy Instagram: instagram.com/hogwartslegacy Discord: discord.gg/hogwartslegacy ",1717701841,
990080,Patch Notes - June 5 2024,"Build Version – 1218405 Developer notes This Patch unlocks the Haunted Shop mission previously available only to Sony platforms on all supported platforms, as well as all previously exclusive items and cosmetics, including: The Onyx Hyppogriff mount. the Felix Felicis Potion. the Shopkeeper Cosmetic set. It also includes new, never seen before cosmetic items, AND a new broom: The Lavender Borealis. The Azkaban Themed gear. The Circular Taped Spectacles. A Photo Mode has also been added to allow players to capture screenshots of their Hogwarts Legacy experience and all their newly unlocked cosmetics. *Photo mode will become available after completing the mission to gain access the field guide. In addition, this patch also provides players with a talent point reset function, to re-build your ideal Witch/Wizard without having to start a new playthrough. Multiple bugs have also been addressed (Details below). Localization Implemented several updated localized Voice Over retakes for Japanese and Spanish. Fixed the Brazilian Portuguese translation of “Silver Rim Spectacles”. Fixed a Typo in the “Wingardium Leviosa” French spell description. Fixed several Voice Over cut-offs throughout the game. Audio Fixed several Voice Over cut-offs throughout the game. Fixed instance where the SFX/Dialogue Volume would become louder than the music Volume while using stereo devices and being set to 50%. HL-12010 UI Fixed instance that made player unable to select field guide pages’ options when accessing the menu while holding down the basic spell cast button. HL-1052 Fixed instance where loading a Manual Save or Fast traveling to certain locations would cause alohamora prompts to disappear from magical beast cages. HL-6258 Fixed instance where Dark Arts spells would become not equippable after equipping regural spells in loadout 1. HL-643 Fixed instance where the mission icon for the last arc of the Broom race would linger on screen after completion. Gameplay Removed butterflies misleading players to previously opened treasure chests. HL-10269 Fixed Instance where using the Swift talent on the edge of the map would cause mission progression to linger on the “Seach for the Rune Symbol” step. HL-15794 Achievements Fixed instance where the Fountain on Hogwarts grounds flying field guide page wouldn’t count towards the Map Counters or The Bell Tower Wing Sector. HL-2376 NPC Fixed instance where Lodgok would occasionally remain stuck inside the Hogshead in Hogsmeade instead of traveling to the Witch’s Tomb, preventing player progression. HL-15831 Avatar Fixed instance where it wouldn’t be possible for the avatar to climb and reach a treasure chest in the High Keep. HL-15709 Fixed instance where the Legendary Masquerade Masks would clip within the avatar’s face when equipped. HL-4453 Fixed instance where swimming to treasure vault near Keenbridge would cause the avatar to fly into the air. HL-47 Navigation Fixed instance where Professor Garlick and Professor Hecat could get stuck moving in the air after leaving the hospital. Fixed instance where a loading screen would cause a cage door to lock up again without regenerating an alohamora lock on it in a bandit camp on the north end of the map. HL-16327 Fixed instance where loading a save and fast travelling to any location would make alohomora locks disappear from fixed cages. HL-6258 Fixed instance where bone clusters would lose collision and fall through the floor when interacted with. Combat Fixed Instance where Loyalist assassin enemies’ attacks would not damage the avatar. HL-16614 Lighting Fixed instance where blinding lighting VFX would display when exiting the Hallway castle vault. Fixed instance where light changes would be visible when the camera angle shifts while in conversation with Professor Garlick in the Greenhouse. HL-687 Accessibility Fixed instance where setting left handed mode while in the vivarium caused the avatar to drink a potion or deploy combat plants while attempting to access the beasts’ menu. HL-8911 Miscellaneous Updated Credits PC SDK Updates/Platform support Razer Chroma SDK support Streamline 2.4 DLSS 3.7 FSR 2 XeSS 1.3 DualSense/DualShock Controller 1.5.0 for improved PC support UI Fixed instance where the Spell menu would become inaccessible after binding Spell Selection to the TAB key, preventing player progression. HL-16635 Fixed instance where game would freeze whenever two HUDS would overlap. Fixed instance where the background of the menu would flash white when switching to a lower graphics preset. Lighting Fixed instance where moving the camera while on a specific Merlin Puzzle platform in Keenbridge would cause a strobe effect on the lighting. Fixed instance where ambient hues would change abruptly when moving the camera in Hogsmeade. Raytracing Cleaned up rogue semi-translucent meshes in BVH. ",1717609741,['patchnotes']
990080,Hogwarts Legacy получит в июне приятное бесплатное обновление — эксклюзивный контент с PlayStation станет доступен всем,Давно обещанное летнее обновление для <strong>Hogwarts Legacy</strong> получило дату запуска и подробности содержимого. ,1717122900,
990080,Hogwarts Legacy Sale!,"No Revelio needed here! We're sharing all of the details around our upcoming summer update on June 6th so get ready to dive back into the magic of #HogwartsLegacy! {STEAM_CLAN_IMAGE}/42155078/d0635a48df59d514c891f912030c9c61d167954a.jpg Celebrate our summer update with savings now! Save 50% on Hogwarts Legacy, Hogwarts Legacy: Digital Deluxe Edition and the Hogwarts Legacy: Dark Arts Pack! ",1717088495,
990080,Avalanche: Бесплатное летнее обновление для Hogwarts Legacy станет знаком признательности фанатам,"Выходящее летом этого года обновление для <strong>Hogwarts Legacy</strong> станет ""небольшим способ выразить признательность фанатам за отличный прием игры"". ",1710012600,
990080,"Hogwarts Legacy — хит, а Suicide Squad — провал: Warner Bros. хочет сфокусироваться на условно-бесплатных и мобильных играх","Компания <strong>Warner Bros. </strong>хочет начать фокусироваться на разработке условно-бесплатных сервисных и мобильных игр — по её мнению, в этом сегменте меньше рисков, чем на традиционном консольном ААА-рынке, и в случае успеха на таких продуктах можно будет долго зарабатывать. ",1709686200,
990080,Warner Bros. Discovery признала неудачным релиз Suicide Squad: Kill the Justice League - провал ударил по игровому подразделению,"Финансовый директор Warner Bros. Discovery Гуннар Виденфельс в рамках финансового отчета признал, что <strong>Suicide Squad: Kill the Justice League </strong>от <strong>Rocksteady Studios</strong> не получила того успеха, на который рассчитывала компания. ",1708727428,
990080,"Hogwarts Legacy, Alan Wake 2 и Cyberpunk 2077 вошли в число самых популярных игр в Epic Games Store за 2023 год","В <strong>Epic Games Store</strong> подвели итоги 2023 года. За прошедшие 12 месяцев цифровая платформа выросла до<strong> 270 миллионов пользователей </strong>на ПК, а пиковое число ежедневных и ежемесячных активных юзеров достигло <strong>36,1</strong> и<strong> 75 млн</strong> соответственно. ",1708133465,
990080,В России «спиратили» игр на 324 миллиарда рублей в 2023 году,"«<strong>Ведомости</strong>» <strong><a href=""https://www.vedomosti.ru/technology/articles/2024/02/01/1017829-v-rossii-v-2023-godu-spiratili-igr-na-324-mlrd-rublei"" rel=""nofollow noreferrer noopener"" target=""_blank"">сообщают</a></strong>, что отечественные геймеры в 2023 году скачали нелицензионных копий игр <strong>более чем на 324 миллиарда рублей</strong> . Результатами поделись аналитики онлайн-школы геймдева XYZ в ходе исследования. Отмечается, что 73% общего числа игроков использовали компьютер для запуска как минимум одной пиратской копии . При этом в предыдущем году доля таких геймеров была ниже и составляла 69%. ",1706928840,
990080,"Hogwarts Legacy стала главным хитом 2023 года в США, PlayStation 5 лидирует среди консолей, Xbox Series X|S на третьем месте",Впервые за последние 15 лет лидером годового чарта США стала <strong>не Call of Duty и не игра Rockstar Games</strong> — <strong>на первом месте оказалась Hogwarts Legacy</strong>. Об этом говорится в опубликованном сегодня отчете за 2023 год от рейтингового агентства <strong>Circana</strong> (бывшая NPD). ,1705617060,
